model,k,fold,ece,k_label
PlackettLuce,1,0,0.12926010321825743,1
PlackettLuce,1,1,0.14119086361357144,1
PlackettLuce,1,2,0.15099923365882464,1
PlackettLuce,1,3,0.11342975136358291,1
PlackettLuce,1,4,0.12887377983757428,1
PlackettLuce,2,0,0.048594976287512553,2
PlackettLuce,2,1,0.054162079778810344,2
PlackettLuce,2,2,0.0605363671719614,2
PlackettLuce,2,3,0.04280530191026628,2
PlackettLuce,2,4,0.05308126279851422,2
PlackettLuce,3,0,0.029180601716223286,3
PlackettLuce,3,1,0.029771948144549414,3
PlackettLuce,3,2,0.034225354755395336,3
PlackettLuce,3,3,0.023914278412444725,3
PlackettLuce,3,4,0.028824770388095396,3
PlackettLuce,4,0,0.021587988854769397,4
PlackettLuce,4,1,0.0208281846245046,4
PlackettLuce,4,2,0.023321405285969377,4
PlackettLuce,4,3,0.018753559209136784,4
PlackettLuce,4,4,0.021127872916160903,4
PlackettLuce,5,0,0.016705144469722592,5
PlackettLuce,5,1,0.01654242672875062,5
PlackettLuce,5,2,0.018053986694178334,5
PlackettLuce,5,3,0.014948818247495709,5
PlackettLuce,5,4,0.01632688955636695,5
PlackettLuce,6,0,0.014417063900879745,6
PlackettLuce,6,1,0.014893502234544203,6
PlackettLuce,6,2,0.01577936307791396,6
PlackettLuce,6,3,0.013552247029920556,6
PlackettLuce,6,4,0.01436487900333084,6
PlackettLuce,7,0,0.01369336433160831,7
PlackettLuce,7,1,0.014184843582298719,7
PlackettLuce,7,2,0.014955143503721046,7
PlackettLuce,7,3,0.012377121604227444,7
PlackettLuce,7,4,0.013391522222664208,7
PlackettLuce,8,0,0.013139834169278596,8
PlackettLuce,8,1,0.013744571044593633,8
PlackettLuce,8,2,0.014456773762690969,8
PlackettLuce,8,3,0.011725070205346872,8
PlackettLuce,8,4,0.013024730184475803,8
PlackettLuce,9,0,0.013147519428342108,9
PlackettLuce,9,1,0.013744571044593633,9
PlackettLuce,9,2,0.014456773762690969,9
PlackettLuce,9,3,0.011725070205346872,9
PlackettLuce,9,4,0.013024730184475803,9
MallowsModel,1,0,0.3464442938566208,1
MallowsModel,1,1,0.38073904173714773,1
MallowsModel,1,2,0.43195135252816336,1
MallowsModel,1,3,0.3423561155796051,1
MallowsModel,1,4,0.4049790246146066,1
MallowsModel,2,0,0.20666138614927018,2
MallowsModel,2,1,0.20782711108525595,2
